,humidity,pressure,temperature,utc_time,weather,wind_direction,wind_speed
5393,33.5,1008.1,28.55,2017-09-12 09:00:00,Sunny/clear,203.0,2.0
5394,46.5,1008.3,26.799999999999997,2017-09-12 10:00:00,Sunny/clear,203.5,1.45
5395,56.0,1008.6500000000001,23.75,2017-09-12 11:00:00,Sunny/clear,204.5,1.0
5396,65.0,1009.4,22.35,2017-09-12 12:00:00,Sunny/clear,173.0,0.8500000000000001
5397,72.0,1009.9,21.4,2017-09-12 13:00:00,Sunny/clear,158.0,0.8500000000000001
5398,75.5,1010.1,20.55,2017-09-12 14:00:00,Sunny/clear,230.5,0.55
5399,78.0,1010.3499999999999,20.299999999999997,2017-09-12 15:00:00,Sunny/clear,162.0,0.6499999999999999
5400,78.5,1010.6500000000001,20.35,2017-09-12 16:00:00,Sunny/clear,109.0,0.6499999999999999
5401,78.5,1010.6500000000001,20.0,2017-09-12 17:00:00,Sunny/clear,195.5,0.7
5402,80.0,1010.6,19.4,2017-09-12 18:00:00,Sunny/clear,221.0,0.9
5403,81.5,1010.8499999999999,19.35,2017-09-12 19:00:00,Sunny/clear,62.0,0.9
5404,81.0,1011.1500000000001,19.15,2017-09-12 20:00:00,Sunny/clear,146.0,0.75
5405,80.5,1011.4,18.65,2017-09-12 21:00:00,Sunny/clear,54.5,1.05
5406,82.0,1012.05,18.5,2017-09-12 22:00:00,Sunny/clear,100.5,0.9
5407,80.0,1012.55,18.75,2017-09-12 23:00:00,Sunny/clear,84.0,1.0
5408,71.0,1012.75,21.25,2017-09-13 00:00:00,Sunny/clear,62.0,1.2999999999999998
5409,68.5,1012.95,23.25,2017-09-13 01:00:00,Sunny/clear,69.5,1.85
5410,62.5,1012.95,24.700000000000003,2017-09-13 02:00:00,Sunny/clear,65.5,1.55
5411,60.0,1012.45,26.200000000000003,2017-09-13 03:00:00,Sunny/clear,83.0,1.55
5412,57.0,1011.8499999999999,27.2,2017-09-13 04:00:00,Sunny/clear,105.0,1.4
5413,55.0,1010.95,28.25,2017-09-13 05:00:00,Sunny/clear,150.0,1.8
5414,52.5,1010.2,29.15,2017-09-13 06:00:00,Haze,177.0,1.95
5415,52.5,1009.75,29.1,2017-09-13 07:00:00,Sunny/clear,187.5,2.5
5416,55.5,1009.6,28.950000000000003,2017-09-13 08:00:00,Haze,193.0,1.95
5417,59.0,1009.3499999999999,28.35,2017-09-13 09:00:00,Sunny/clear,193.5,1.65
5418,62.5,1009.2,27.55,2017-09-13 10:00:00,Sunny/clear,198.0,1.25
5419,71.0,1009.45,25.45,2017-09-13 11:00:00,Haze,191.0,1.0
5420,77.0,1010.2,24.35,2017-09-13 12:00:00,Haze,192.5,0.95
5421,77.0,1010.45,23.95,2017-09-13 13:00:00,Haze,187.0,1.05
5422,82.5,1010.4,23.05,2017-09-13 14:00:00,Haze,194.5,1.0
5423,86.5,1010.45,22.45,2017-09-13 15:00:00,Haze,196.0,1.15
5424,89.0,1010.6500000000001,21.6,2017-09-13 16:00:00,Haze,216.5,0.8500000000000001
5425,90.5,1010.8,20.700000000000003,2017-09-13 17:00:00,Fog,200.0,1.05
5426,91.5,1010.7,20.700000000000003,2017-09-13 18:00:00,Fog,216.0,0.85
5427,92.0,1010.6,20.3,2017-09-13 19:00:00,Fog,265.5,0.6
5428,92.5,1010.5,19.75,2017-09-13 20:00:00,Fog,229.0,0.7
5429,93.5,1010.6,19.25,2017-09-13 21:00:00,Fog,219.5,0.45
5430,94.5,1010.8499999999999,19.1,2017-09-13 22:00:00,Fog,299.0,0.6
5431,95.0,1011.4,19.65,2017-09-13 23:00:00,Fog,269.5,0.6499999999999999
5432,90.5,1011.1500000000001,21.4,2017-09-14 00:00:00,Fog,197.5,0.8
5433,76.5,1011.3,23.55,2017-09-14 01:00:00,Haze,156.0,1.2
5434,69.5,1011.6,25.1,2017-09-14 02:00:00,Haze,205.5,1.4
5435,58.5,1011.05,26.6,2017-09-14 03:00:00,Haze,201.0,1.85
5436,51.0,1010.8,27.4,2017-09-14 04:00:00,Sunny/clear,196.0,2.3499999999999996
5437,42.0,1010.25,28.3,2017-09-14 05:00:00,Sunny/clear,199.5,2.7
5438,39.5,1009.7,28.45,2017-09-14 06:00:00,Sunny/clear,183.0,2.75
5439,38.0,1009.3499999999999,28.55,2017-09-14 07:00:00,Sunny/clear,179.0,2.6
5440,43.5,1009.1,28.05,2017-09-14 08:00:00,Sunny/clear,178.5,2.1
5441,45.0,1009.2,27.3,2017-09-14 09:00:00,Sunny/clear,178.0,1.95
5442,51.0,1009.2,26.1,2017-09-14 10:00:00,Sunny/clear,189.0,1.55
5443,56.5,1009.1500000000001,24.25,2017-09-14 11:00:00,Sunny/clear,188.5,1.25
5444,61.5,1009.95,23.4,2017-09-14 12:00:00,Sunny/clear,185.5,1.15
5445,66.5,1010.4,22.799999999999997,2017-09-14 13:00:00,Sunny/clear,189.0,1.05
5446,70.5,1010.4,22.15,2017-09-14 14:00:00,Sunny/clear,182.0,0.9
5447,69.0,1010.5,22.200000000000003,2017-09-14 15:00:00,Sunny/clear,187.5,1.1
5448,71.0,1010.3499999999999,21.65,2017-09-14 16:00:00,Sunny/clear,192.0,1.2999999999999998
5449,75.5,1010.4,21.05,2017-09-14 17:00:00,Sunny/clear,176.0,0.9
5450,80.0,1010.5,20.55,2017-09-14 18:00:00,Sunny/clear,137.5,0.8
5451,82.5,1010.2,20.35,2017-09-14 19:00:00,Sunny/clear,121.0,0.7
5452,83.5,1010.1,20.0,2017-09-14 20:00:00,Sunny/clear,162.5,0.7
5453,85.0,1010.3,19.9,2017-09-14 21:00:00,Sunny/clear,136.0,0.8
5454,84.5,1010.9,19.799999999999997,2017-09-14 22:00:00,Sunny/clear,256.0,0.6
5455,85.5,1011.3,20.200000000000003,2017-09-14 23:00:00,Sunny/clear,95.0,0.75
5456,85.5,1011.7,21.05,2017-09-15 00:00:00,Sunny/clear,83.0,0.8500000000000001
5457,83.5,1011.8499999999999,21.4,2017-09-15 01:00:00,Haze,75.0,1.0
5458,75.5,1012.1,22.6,2017-09-15 02:00:00,Haze,154.0,1.1
5459,69.5,1011.6,23.450000000000003,2017-09-15 03:00:00,Haze,85.5,1.05
5460,65.5,1010.75,24.450000000000003,2017-09-15 04:00:00,Haze,76.5,1.0
5461,58.0,1010.05,26.1,2017-09-15 05:00:00,Sunny/clear,177.0,1.25
5462,51.5,1009.4,27.25,2017-09-15 06:00:00,Sunny/clear,168.0,1.7
5463,43.0,1008.9,27.6,2017-09-15 07:00:00,Sunny/clear,191.0,2.15
5464,41.5,1008.6500000000001,27.5,2017-09-15 08:00:00,Sunny/clear,186.0,2.3
5465,46.0,1008.4,27.05,2017-09-15 09:00:00,Sunny/clear,184.0,2.2
5466,53.0,1008.45,25.25,2017-09-15 10:00:00,Sunny/clear,192.0,1.4
5467,67.5,1008.45,22.65,2017-09-15 11:00:00,Sunny/clear,193.5,0.95
5468,73.5,1009.0,20.9,2017-09-15 12:00:00,Sunny/clear,173.5,0.8
5469,77.5,1009.2,20.0,2017-09-15 13:00:00,Sunny/clear,196.0,0.6
5470,84.5,1008.75,19.299999999999997,2017-09-15 14:00:00,Sunny/clear,131.5,0.7
5471,87.5,1008.6,18.85,2017-09-15 15:00:00,Sunny/clear,133.0,0.7
5472,88.0,1008.7,18.45,2017-09-15 16:00:00,Sunny/clear,172.0,0.7
5473,90.5,1008.1,17.9,2017-09-15 17:00:00,Sunny/clear,166.5,0.75
5474,91.5,1008.1,17.55,2017-09-15 18:00:00,Fog,217.5,0.7
5475,89.5,1007.7,17.75,2017-09-15 19:00:00,Fog,114.5,0.75
5476,90.0,1007.45,17.7,2017-09-15 20:00:00,Fog,138.0,0.7
5477,91.5,1007.3,17.8,2017-09-15 21:00:00,Fog,193.0,0.8
5478,92.0,1007.4,17.75,2017-09-15 22:00:00,Fog,188.5,0.75
5479,90.5,1007.6,18.299999999999997,2017-09-15 23:00:00,Fog,93.5,0.55
5480,86.0,1007.5,19.85,2017-09-16 00:00:00,Sunny/clear,165.0,1.0
5481,78.0,1007.7,21.5,2017-09-16 01:00:00,Haze,91.0,0.95
5482,71.0,1007.75,22.95,2017-09-16 02:00:00,Haze,88.5,0.95
5483,65.0,1007.2,23.85,2017-09-16 03:00:00,Haze,98.5,1.0
5484,61.0,1006.6500000000001,25.1,2017-09-16 04:00:00,Haze,139.5,1.1
5485,55.0,1005.6500000000001,26.6,2017-09-16 05:00:00,Haze,219.5,1.35
5486,51.5,1004.9,27.6,2017-09-16 06:00:00,Haze,236.5,1.4
5487,49.5,1004.1,28.3,2017-09-16 07:00:00,Haze,202.5,1.45
5488,49.5,1003.7,28.2,2017-09-16 08:00:00,Haze,203.0,1.35
5489,54.5,1003.6,27.5,2017-09-16 09:00:00,Sunny/clear,201.5,1.45
5490,60.5,1003.75,25.8,2017-09-16 10:00:00,Haze,215.5,1.35
5491,69.5,1004.2,23.15,2017-09-16 11:00:00,Haze,234.0,1.25
5492,78.0,1004.8499999999999,21.65,2017-09-16 12:00:00,Haze,220.0,1.05
5493,84.5,1005.25,20.4,2017-09-16 13:00:00,Fog,237.0,1.1
5494,87.5,1005.6,19.2,2017-09-16 14:00:00,Fog,181.0,1.05
5495,77.5,1006.05,19.3,2017-09-16 15:00:00,Sunny/clear,244.5,1.5
5496,58.0,1006.3499999999999,20.05,2017-09-16 16:00:00,Sunny/clear,127.5,1.55
5497,58.5,1006.6,18.799999999999997,2017-09-16 17:00:00,Sunny/clear,83.5,1.25
5498,52.5,1006.4,17.35,2017-09-16 18:00:00,Sunny/clear,180.5,1.25
5499,53.5,1006.5,16.65,2017-09-16 19:00:00,Sunny/clear,138.0,1.25
5500,56.0,1006.75,15.4,2017-09-16 20:00:00,Sunny/clear,175.5,1.05
5501,63.0,1006.85,14.75,2017-09-16 21:00:00,Sunny/clear,129.5,1.2000000000000002
5502,59.5,1007.2,15.25,2017-09-16 22:00:00,Sunny/clear,251.5,1.2
5503,65.0,1007.55,16.15,2017-09-16 23:00:00,Sunny/clear,77.5,1.0
5504,43.5,1007.45,19.85,2017-09-17 00:00:00,Sunny/clear,115.5,1.5
5505,36.5,1007.6,22.65,2017-09-17 01:00:00,Sunny/clear,76.0,1.9
5506,30.0,1007.5,24.3,2017-09-17 02:00:00,Sunny/clear,77.0,2.1
5507,25.0,1006.6500000000001,25.950000000000003,2017-09-17 03:00:00,Sunny/clear,150.5,2.5
5508,22.0,1005.55,26.85,2017-09-17 04:00:00,Sunny/clear,110.0,2.2
5509,21.5,1004.5,27.65,2017-09-17 05:00:00,Sunny/clear,164.5,2.1
5510,21.5,1003.55,28.35,2017-09-17 06:00:00,Sunny/clear,87.5,1.9500000000000002
5511,20.0,1002.6500000000001,28.65,2017-09-17 07:00:00,Sunny/clear,99.0,1.7000000000000002
5512,20.0,1001.8499999999999,28.7,2017-09-17 08:00:00,Sunny/clear,202.5,1.65
5513,24.0,1001.45,27.799999999999997,2017-09-17 09:00:00,Sunny/clear,207.0,1.55
5514,30.5,1001.6500000000001,25.6,2017-09-17 10:00:00,Sunny/clear,213.5,1.6
5515,40.0,1001.8499999999999,22.65,2017-09-17 11:00:00,Sunny/clear,218.0,1.2999999999999998
5516,48.0,1002.25,20.0,2017-09-17 12:00:00,Sunny/clear,219.5,1.15
5517,59.0,1002.1,17.65,2017-09-17 13:00:00,Sunny/clear,221.5,0.8
5518,65.5,1001.95,17.450000000000003,2017-09-17 14:00:00,Sunny/clear,130.0,1.05
5519,69.5,1001.8,16.1,2017-09-17 15:00:00,Sunny/clear,194.5,0.75
5520,72.0,1001.55,15.05,2017-09-17 16:00:00,Sunny/clear,218.5,0.55
5521,76.0,1001.55,14.75,2017-09-17 17:00:00,Sunny/clear,193.0,1.0
5522,80.0,1001.2,14.05,2017-09-17 18:00:00,Sunny/clear,109.0,0.8500000000000001
5523,77.5,1000.85,13.6,2017-09-17 19:00:00,Sunny/clear,208.0,1.05
5524,81.5,1000.7,13.25,2017-09-17 20:00:00,Sunny/clear,114.0,1.0
5525,83.0,1000.7,12.9,2017-09-17 21:00:00,Sunny/clear,276.5,0.9
5526,85.0,1000.7,12.5,2017-09-17 22:00:00,Sunny/clear,270.5,0.8
5527,80.5,1000.8,13.9,2017-09-17 23:00:00,Sunny/clear,247.0,0.9
5528,63.0,1000.95,17.95,2017-09-18 00:00:00,Sunny/clear,134.0,1.0
5529,49.5,1001.05,21.6,2017-09-18 01:00:00,Sunny/clear,162.5,0.95
5530,41.0,1000.7,24.0,2017-09-18 02:00:00,Sunny/clear,113.5,1.25
5531,36.0,999.95,26.3,2017-09-18 03:00:00,Sunny/clear,161.5,1.5
5532,33.5,999.05,27.7,2017-09-18 04:00:00,Sunny/clear,168.5,1.55
5533,30.0,998.05,29.05,2017-09-18 05:00:00,Sunny/clear,185.5,2.0
5534,29.5,997.25,29.95,2017-09-18 06:00:00,Sunny/clear,198.5,2.5
5535,30.0,996.75,30.3,2017-09-18 07:00:00,Sunny/clear,215.5,2.65
5536,32.0,996.1,30.299999999999997,2017-09-18 08:00:00,Sunny/clear,199.0,2.7
5537,33.5,995.8,29.55,2017-09-18 09:00:00,Sunny/clear,208.5,2.6
5538,37.0,995.8,27.85,2017-09-18 10:00:00,Sunny/clear,205.5,2.1
5539,40.0,996.1,25.25,2017-09-18 11:00:00,Sunny/clear,219.5,1.7999999999999998
5540,47.0,996.95,23.25,2017-09-18 12:00:00,Sunny/clear,248.0,1.65
5541,56.0,997.55,20.6,2017-09-18 13:00:00,Sunny/clear,216.5,1.2
5542,60.0,998.1500000000001,19.05,2017-09-18 14:00:00,Sunny/clear,208.5,1.2000000000000002
5543,67.5,998.8499999999999,18.15,2017-09-18 15:00:00,Sunny/clear,256.0,1.15
5544,74.0,999.3499999999999,17.45,2017-09-18 16:00:00,Sunny/clear,266.0,0.9
5545,69.5,999.6500000000001,16.75,2017-09-18 17:00:00,Sunny/clear,205.5,1.0
5546,71.0,1000.1,16.15,2017-09-18 18:00:00,Sunny/clear,156.0,1.2
5547,68.0,1000.6,15.7,2017-09-18 19:00:00,Sunny/clear,293.5,1.15
5548,63.5,1001.25,15.799999999999999,2017-09-18 20:00:00,Sunny/clear,259.0,1.15
5549,68.5,1001.6500000000001,14.649999999999999,2017-09-18 21:00:00,Sunny/clear,220.5,0.9
5550,71.0,1001.8499999999999,14.15,2017-09-18 22:00:00,Sunny/clear,262.5,1.05
5551,70.0,1002.4,15.55,2017-09-18 23:00:00,Sunny/clear,188.0,0.9500000000000001
5552,52.0,1002.8,21.049999999999997,2017-09-19 00:00:00,Sunny/clear,181.0,0.95
5553,31.0,1003.25,25.4,2017-09-19 01:00:00,Sunny/clear,89.5,1.5
5554,22.5,1003.6500000000001,27.05,2017-09-19 02:00:00,Sunny/clear,55.5,2.65
5555,19.5,1003.4,27.95,2017-09-19 03:00:00,Sunny/clear,285.5,2.7
5556,18.0,1003.4,28.549999999999997,2017-09-19 04:00:00,Sunny/clear,270.5,3.2
5557,15.5,1003.1,29.5,2017-09-19 05:00:00,Sunny/clear,289.0,2.9
5558,14.5,1002.75,29.6,2017-09-19 06:00:00,Sunny/clear,307.0,3.3499999999999996
5559,13.5,1002.7,29.9,2017-09-19 07:00:00,Sunny/clear,298.5,3.25
5560,13.0,1002.6,30.0,2017-09-19 08:00:00,Sunny/clear,328.0,2.45
5561,14.5,1003.05,29.200000000000003,2017-09-19 09:00:00,Sunny/clear,318.0,2.2
5562,20.0,1003.45,26.15,2017-09-19 10:00:00,Sunny/clear,278.5,1.4
5563,28.0,1004.3499999999999,21.65,2017-09-19 11:00:00,Sunny/clear,308.0,1.15
5564,35.0,1005.4,19.6,2017-09-19 12:00:00,Sunny/clear,211.0,0.9
5565,39.5,1006.1500000000001,17.4,2017-09-19 13:00:00,Sunny/clear,208.5,0.95
5566,47.0,1006.6500000000001,16.25,2017-09-19 14:00:00,Sunny/clear,244.0,0.9
5567,51.0,1007.3,14.95,2017-09-19 15:00:00,Sunny/clear,185.0,1.1
5568,55.5,1007.45,14.3,2017-09-19 16:00:00,Sunny/clear,204.5,0.95
5569,58.5,1007.5,13.649999999999999,2017-09-19 17:00:00,Sunny/clear,272.0,0.9
5570,63.5,1007.7,13.1,2017-09-19 18:00:00,Sunny/clear,139.5,0.9
5571,62.0,1007.75,13.25,2017-09-19 19:00:00,Sunny/clear,116.0,1.1
5572,67.0,1007.6,12.75,2017-09-19 20:00:00,Sunny/clear,267.0,0.8
5573,68.0,1007.9,11.6,2017-09-19 21:00:00,Sunny/clear,79.0,0.9
5574,67.5,1008.2,11.649999999999999,2017-09-19 22:00:00,Sunny/clear,278.0,0.8
5575,65.0,1008.8,12.899999999999999,2017-09-19 23:00:00,Sunny/clear,261.0,0.8
5576,45.5,1009.25,18.2,2017-09-20 00:00:00,Sunny/clear,103.0,1.05
5577,35.0,1009.45,21.6,2017-09-20 01:00:00,Sunny/clear,53.5,1.2
5578,30.5,1009.2,23.75,2017-09-20 02:00:00,Sunny/clear,74.5,1.2
5579,25.0,1008.5,25.5,2017-09-20 03:00:00,Sunny/clear,70.0,1.55
5580,24.0,1007.8,26.55,2017-09-20 04:00:00,Sunny/clear,173.0,1.9
5581,21.0,1006.6500000000001,27.35,2017-09-20 05:00:00,Sunny/clear,179.5,2.4
5582,21.0,1005.6500000000001,27.95,2017-09-20 06:00:00,Sunny/clear,190.0,2.6
5583,22.0,1005.0,28.25,2017-09-20 07:00:00,Sunny/clear,197.0,3.1
5584,22.0,1004.55,28.0,2017-09-20 08:00:00,Sunny/clear,182.5,2.6500000000000004
5585,24.0,1004.5,27.45,2017-09-20 09:00:00,Sunny/clear,193.0,2.1
5586,32.5,1004.3,24.7,2017-09-20 10:00:00,Sunny/clear,170.5,1.4
5587,41.0,1004.45,21.7,2017-09-20 11:00:00,Sunny/clear,177.0,1.1
5588,51.0,1005.05,19.45,2017-09-20 12:00:00,Sunny/clear,167.5,1.05
5589,58.0,1005.45,18.15,2017-09-20 13:00:00,Sunny/clear,189.5,0.8
5590,62.0,1005.3,17.2,2017-09-20 14:00:00,Sunny/clear,131.0,0.8500000000000001
5591,67.5,1005.1,16.4,2017-09-20 15:00:00,Sunny/clear,201.5,0.9
5592,72.0,1005.0,16.0,2017-09-20 16:00:00,Sunny/clear,198.5,0.95
5593,73.0,1004.8,15.7,2017-09-20 17:00:00,Sunny/clear,156.5,0.95
5594,76.5,1004.3499999999999,15.2,2017-09-20 18:00:00,Sunny/clear,140.5,0.75
5595,82.5,1004.1,14.600000000000001,2017-09-20 19:00:00,Sunny/clear,78.0,0.75
5596,82.5,1003.9,14.55,2017-09-20 20:00:00,Sunny/clear,71.0,0.7
5597,82.0,1003.75,13.95,2017-09-20 21:00:00,Sunny/clear,78.5,0.8
5598,84.5,1003.6,14.05,2017-09-20 22:00:00,Sunny/clear,89.0,0.9
5599,82.5,1003.8499999999999,15.35,2017-09-20 23:00:00,Sunny/clear,73.5,0.9
5600,70.5,1003.6500000000001,17.55,2017-09-21 00:00:00,Sunny/clear,74.5,1.1
5601,61.5,1003.8,20.25,2017-09-21 01:00:00,Sunny/clear,60.5,1.4
5602,52.5,1003.4,22.35,2017-09-21 02:00:00,Sunny/clear,90.0,1.55
5603,48.0,1002.5,24.1,2017-09-21 03:00:00,Sunny/clear,93.5,1.4
5604,43.5,1001.5,25.7,2017-09-21 04:00:00,Sunny/clear,162.5,1.65
5605,41.0,1000.4,27.05,2017-09-21 05:00:00,Sunny/clear,179.0,2.25
5606,40.5,999.95,27.2,2017-09-21 06:00:00,Sunny/clear,209.5,2.2
5607,43.0,1000.3499999999999,26.65,2017-09-21 07:00:00,Sunny/clear,249.0,2.0
5608,46.5,999.3499999999999,25.6,2017-09-21 08:00:00,Sunny/clear,158.0,2.15
5609,50.0,998.3499999999999,24.799999999999997,2017-09-21 09:00:00,Sunny/clear,156.5,1.1
5610,56.0,998.25,23.65,2017-09-21 10:00:00,Sunny/clear,241.0,1.4
5611,62.0,997.85,21.799999999999997,2017-09-21 11:00:00,Sunny/clear,173.0,1.0
5612,63.5,998.25,21.5,2017-09-21 12:00:00,Sunny/clear,171.0,1.0
5613,60.0,996.5999999999999,21.7,2017-09-21 13:00:00,Sunny/clear,176.0,1.45
5614,63.0,997.8499999999999,21.200000000000003,2017-09-21 14:00:00,Sunny/clear,225.5,1.3
5615,66.5,998.5,20.1,2017-09-21 15:00:00,Sunny/clear,197.5,1.25
5616,68.0,998.55,20.15,2017-09-21 16:00:00,Sunny/clear,206.5,0.95
5617,72.0,999.35,18.95,2017-09-21 17:00:00,Sunny/clear,200.0,1.2
5618,66.5,999.9,18.950000000000003,2017-09-21 18:00:00,Sunny/clear,240.0,1.45
5619,74.0,999.7,18.0,2017-09-21 19:00:00,Sunny/clear,264.5,1.55
5620,79.5,999.6500000000001,16.5,2017-09-21 20:00:00,Sunny/clear,214.5,0.9
5621,78.0,1000.25,16.35,2017-09-21 21:00:00,Sunny/clear,249.0,1.0
5622,85.0,1000.9,16.2,2017-09-21 22:00:00,Sunny/clear,248.5,1.05
5623,44.5,1002.05,18.55,2017-09-21 23:00:00,Sunny/clear,306.5,2.1
5624,28.5,1003.1500000000001,21.299999999999997,2017-09-22 00:00:00,Sunny/clear,307.0,2.35
5625,23.5,1003.9,22.4,2017-09-22 01:00:00,Sunny/clear,308.5,3.55
5626,21.0,1004.3,23.3,2017-09-22 02:00:00,Sunny/clear,301.5,3.3
5627,20.0,1003.95,24.15,2017-09-22 03:00:00,Sunny/clear,308.5,3.6
5628,18.0,1003.4,24.95,2017-09-22 04:00:00,Sunny/clear,294.0,3.1
5629,18.0,1002.8499999999999,25.9,2017-09-22 05:00:00,Sunny/clear,303.0,2.8
5630,16.5,1002.4,26.7,2017-09-22 06:00:00,Sunny/clear,284.0,3.1500000000000004
5631,16.5,1002.3,27.25,2017-09-22 07:00:00,Sunny/clear,271.0,3.15
5632,16.5,1002.4,26.85,2017-09-22 08:00:00,Sunny/clear,213.5,2.95
5633,19.0,1002.95,26.200000000000003,2017-09-22 09:00:00,Sunny/clear,229.0,2.1500000000000004
5634,25.5,1003.2,23.35,2017-09-22 10:00:00,Sunny/clear,217.0,1.2
5635,39.5,1003.6,18.85,2017-09-22 11:00:00,Sunny/clear,212.0,0.9
5636,47.0,1004.1500000000001,16.6,2017-09-22 12:00:00,Sunny/clear,239.0,0.75
5637,55.0,1004.75,15.25,2017-09-22 13:00:00,Sunny/clear,201.0,0.8500000000000001
5638,57.0,1005.0,14.85,2017-09-22 14:00:00,Sunny/clear,188.5,1.1
5639,56.0,1005.3,14.95,2017-09-22 15:00:00,Sunny/clear,216.0,1.15
5640,61.5,1005.3,14.4,2017-09-22 16:00:00,Sunny/clear,187.0,0.7
5641,67.0,1005.2,13.5,2017-09-22 17:00:00,Sunny/clear,101.5,0.75
5642,67.0,1005.2,13.2,2017-09-22 18:00:00,Sunny/clear,147.0,0.75
5643,70.0,1005.3499999999999,13.0,2017-09-22 19:00:00,Sunny/clear,190.0,0.8500000000000001
5644,73.5,1005.55,12.85,2017-09-22 20:00:00,Sunny/clear,259.5,0.8
5645,78.0,1005.55,11.75,2017-09-22 21:00:00,Sunny/clear,194.0,0.75
5646,78.5,1006.05,11.350000000000001,2017-09-22 22:00:00,Sunny/clear,315.0,0.55
5647,78.5,1006.6,12.75,2017-09-22 23:00:00,Sunny/clear,146.0,0.8
5648,58.5,1006.8499999999999,16.85,2017-09-23 00:00:00,Sunny/clear,97.5,0.8
5649,50.5,1007.1,19.1,2017-09-23 01:00:00,Sunny/clear,72.5,1.3
5650,43.0,1007.25,21.6,2017-09-23 02:00:00,Sunny/clear,153.0,1.15
5651,41.5,1006.0,22.15,2017-09-23 03:00:00,Sunny/clear,143.0,1.6
5652,39.5,1005.3,23.45,2017-09-23 04:00:00,Sunny/clear,158.5,1.65
5653,41.0,1004.5,24.25,2017-09-23 05:00:00,Sunny/clear,187.5,2.2
5654,38.5,1003.4,25.65,2017-09-23 06:00:00,Sunny/clear,197.5,1.95
5655,40.5,1002.5,26.1,2017-09-23 07:00:00,Sunny/clear,188.5,2.15
5656,42.0,1001.9,26.45,2017-09-23 08:00:00,Sunny/clear,170.0,1.25
5657,47.5,1001.6500000000001,25.6,2017-09-23 09:00:00,Sunny/clear,150.5,1.35
5658,56.5,1001.6500000000001,23.55,2017-09-23 10:00:00,Sunny/clear,145.0,1.0
5659,61.0,1001.8499999999999,21.5,2017-09-23 11:00:00,Sunny/clear,84.5,0.8500000000000001
5660,66.5,1002.1,20.0,2017-09-23 12:00:00,Sunny/clear,140.5,0.8
5661,70.5,1002.2,19.5,2017-09-23 13:00:00,Sunny/clear,68.5,0.95
5662,72.0,1002.1,19.05,2017-09-23 14:00:00,Sunny/clear,104.5,0.7
5663,75.0,1002.1,18.65,2017-09-23 15:00:00,Sunny/clear,207.0,1.0
5664,73.5,1001.6,18.6,2017-09-23 16:00:00,Sunny/clear,148.5,0.8
5665,78.5,1001.8,18.15,2017-09-23 17:00:00,Sunny/clear,266.5,0.7
5666,81.5,1001.75,17.55,2017-09-23 18:00:00,Sunny/clear,129.5,0.9
5667,80.5,1001.8499999999999,17.6,2017-09-23 19:00:00,Sunny/clear,167.0,0.75
5668,83.0,1001.75,17.35,2017-09-23 20:00:00,Sunny/clear,235.5,0.95
5669,85.0,1002.05,17.2,2017-09-23 21:00:00,Sunny/clear,151.0,0.6499999999999999
5670,87.5,1002.6500000000001,16.700000000000003,2017-09-23 22:00:00,Sunny/clear,155.5,1.0
5671,82.0,1003.5,17.35,2017-09-23 23:00:00,Sunny/clear,90.5,0.8
5672,71.0,1004.0,19.75,2017-09-24 00:00:00,Sunny/clear,106.5,1.0
5673,59.0,1004.45,23.05,2017-09-24 01:00:00,Sunny/clear,74.5,1.45
5674,50.0,1004.75,25.25,2017-09-24 02:00:00,Sunny/clear,45.0,2.1
5675,39.5,1004.75,27.0,2017-09-24 03:00:00,Sunny/clear,35.5,1.95
5676,34.0,1004.3499999999999,28.05,2017-09-24 04:00:00,Sunny/clear,52.5,2.2
5677,31.5,1003.7,28.9,2017-09-24 05:00:00,Sunny/clear,72.0,1.95
5678,29.5,1003.05,29.299999999999997,2017-09-24 06:00:00,Sunny/clear,81.0,1.7999999999999998
5679,32.0,1002.6500000000001,29.1,2017-09-24 07:00:00,Sunny/clear,106.5,1.6
5680,32.0,1002.4,29.450000000000003,2017-09-24 08:00:00,Sunny/clear,140.5,1.7
5681,39.5,1002.6500000000001,28.55,2017-09-24 09:00:00,Sunny/clear,195.5,1.45
5682,51.0,1003.1500000000001,25.5,2017-09-24 10:00:00,Sunny/clear,195.0,0.9500000000000001
5683,67.0,1003.45,22.2,2017-09-24 11:00:00,Sunny/clear,257.0,0.7
5684,71.0,1004.2,20.7,2017-09-24 12:00:00,Sunny/clear,272.5,0.7
5685,77.0,1004.7,19.95,2017-09-24 13:00:00,Sunny/clear,266.0,0.6
5686,77.5,1005.05,19.5,2017-09-24 14:00:00,Sunny/clear,84.5,0.7
5687,75.5,1005.2,20.65,2017-09-24 15:00:00,Sunny/clear,132.0,0.9500000000000001
5688,74.5,1005.8,21.4,2017-09-24 16:00:00,Sunny/clear,92.5,1.25
5689,77.0,1005.8499999999999,22.15,2017-09-24 17:00:00,Haze,93.5,2.0
5690,78.0,1006.05,21.6,2017-09-24 18:00:00,Haze,75.0,1.75
5691,67.5,1006.1500000000001,21.5,2017-09-24 19:00:00,Sunny/clear,101.0,1.5
5692,71.0,1006.0,21.2,2017-09-24 20:00:00,Sunny/clear,94.5,1.3
5693,75.0,1005.4,20.75,2017-09-24 21:00:00,Sunny/clear,75.0,1.0
5694,71.5,1005.7,20.7,2017-09-24 22:00:00,Sunny/clear,108.5,1.1
